id,gene,log2FC,pval,n_group1,n_group2,group1,group2,padj,neglog10_padj
Q6PGN3-3,Dclk2,0.0928430213485747,0.8484625846012073,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9766618693920892,0.0102557675754444
O88983,Stx8,0.0759576880152419,0.8546545393447925,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9766618693920892,0.0102557675754444
O55229,Chkb,-0.1491206453180913,0.8633564708685706,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9770679885267805,0.010075215181246
A0A0A0MQN4,Atg7,0.1179283546819096,0.8631458409567947,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9770679885267805,0.010075215181246
D3YXJ0,Dgkh,0.1103136880152426,0.8631930527317879,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9770679885267805,0.010075215181246
Q6P1H6,Ankle2,0.0607733546819098,0.8640419031564339,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9770914588136308,0.0100647830580308
Q8C129,Lnpep,0.039637021348577,0.8640864461562596,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9770914588136308,0.0100647830580308
P58390,Kcnn2,-0.1920943119847589,0.8639906580626743,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9770914588136308,0.0100647830580308
B1AU74,Mospd2,-0.1417036453180893,0.8651283276584512,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9771815613545096,0.0100247364156907
Q69ZX8,Ablim3,-0.0917999786514238,0.8649154823352277,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9771815613545096,0.0100247364156907
B1AZP2,Dlgap4,0.0392466880152433,0.8655847317006677,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9771815613545096,0.0100247364156907
Q03958,Pfdn6,-0.043353645318092,0.8655391144735167,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9771815613545096,0.0100247364156907
Q9JI75,Nqo2,0.1695156880152426,0.8645440112238753,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9771815613545096,0.0100247364156907
Q99LY9,Ndufs5,-0.0624329786514223,0.8654859190428332,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9771815613545096,0.0100247364156907
Q3U741,Ddx17,0.0515613546819118,0.8670372864532658,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9774863897739628,0.0098892808755386
A2ACG7,Rpn2,0.0353776880152416,0.8669612432925821,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9774863897739628,0.0098892808755386
Q3UHD9,Agap2,0.0365973546819091,0.8664840090942404,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9774863897739628,0.0098892808755386
O08997,Atox1,0.0340773546819157,0.8670170421021427,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9774863897739628,0.0098892808755386
Q9CZX9,Emc4,0.1305683546819089,0.86650460017507,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9774863897739628,0.0098892808755386
Q3V038,Ttc9,0.1905900213485791,0.8675261667789322,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
Q60805,Mertk,-0.0926553119847577,0.871429406509365,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
P16546,Sptan1,-0.0383833119847594,0.8726973594636589,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
Q91W10,Slc39a8,0.1693053546819065,0.8694692926977651,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
Q9WTP6,Ak2,-0.1575819786514234,0.8678188145945035,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
Q3UH93,Plxnd1,0.0445680213485752,0.8733980658068157,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
P97351,Rps3a,-0.0333643119847568,0.8732819271757442,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
B1AXV0,Frrs1l,-0.0552086453180873,0.8715455830409284,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
P84104,Srsf3,0.05909735468191,0.8714519514378055,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
Q8K093,Trhde,-0.0824549786514228,0.8739646340511,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
Q61205,Pafah1b3,0.1285200213485744,0.8704014034375904,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
Q8CIV8,Tbce,0.1190123546819093,0.8737153260737385,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
Q99NF7,Ppm1b,0.0565680213485757,0.8720434905482628,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
Q8R0A7,Kiaa0513,0.0264830213485769,0.8727310051891433,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
Q8VED5,Krt79,-0.1355549786514238,0.8741490384170427,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
B2RXQ2,Ppfia1,0.0810933546819092,0.8738594999107969,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
Q9CPT4,Mydgf,-0.0433056453180871,0.870999027606858,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
Q9DCU2,Pllp,-0.1081053119847545,0.8718987359577839,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
A2AJW5,Fam217b,-0.1940046453180892,0.8709554288096709,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
P97492,Rgs14,0.033851354681909,0.8719723094816668,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
P14206,Rpsa,-0.0642586453180893,0.8686340872233727,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
Q9D358,Acp1,-0.063518645318096,0.8740771308437025,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
F8WHB1,Atp2b2,-0.043236978651425,0.868060375449361,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
Q8CCK0,H2afy2,-0.0158766453180891,0.8711976042992148,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
Q920N2,Hlcs,-0.1551979786514241,0.8741974898966964,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
Q921W4,Cryzl1,-0.0888116453180911,0.8685595082337974,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
Q9CZU6,Cs,-0.0255549786514226,0.8718831695564966,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
Q8R0X7,Sgpl1,-0.1283019786514216,0.8697713309410051,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
P59016,Vps33b,-0.0934696453180894,0.8741241724249165,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
Q9JMA1,Usp14,-0.0073889786514254,0.8738962453713952,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9775590437616468,0.0098570021106438
A2AT37,Upf2,0.1227186880152428,0.8748966119157704,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9780761961179008,0.0096273105860898
Q91W90,Txndc5,0.1068540213485746,0.8753519329369999,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9782427636972268,0.0095533559986979
E9Q5W5,Zzef1,0.0693556880152419,0.8755189893336661,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9782427636972268,0.0095533559986979
P56812,Pdcd5,0.0893983546819079,0.8781540472139064,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9782778105485378,0.0095377970985417
E9QM90,2310035C23Rik,0.061952688015241,0.87732013762739,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9782778105485378,0.0095377970985417
Q6P6P5,Slc12a6,0.052617021348575,0.8779211700514374,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9782778105485378,0.0095377970985417
Q61553,Fscn1,0.0424200213485761,0.8775926708083905,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9782778105485378,0.0095377970985417
Q62523,Zyx,0.091808354681909,0.8780544705549198,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9782778105485378,0.0095377970985417
Q6PFD9,Nup98,0.0608446880152424,0.8768318953063221,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9782778105485378,0.0095377970985417
Q8BM65-4,Nyap2,-0.1195206453180892,0.8762792188840216,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9782778105485378,0.0095377970985417
Q9D1I5,Mcee,0.1692803546819128,0.8759417343394009,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9782778105485378,0.0095377970985417
Q9JII6,Akr1a1,-0.0189899786514331,0.876157249687697,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9782778105485378,0.0095377970985417
O08914,Faah,0.0535160213485728,0.8776472008733059,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9782778105485378,0.0095377970985417
Q61102,Abcb7,-0.0300613119847552,0.8773457826946427,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9782778105485378,0.0095377970985417
Q02357-6,Ank1,0.0431516880152429,0.8830764128505776,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785105389981276,0.0094344924341014
Q9D1E6,Tbcb,-0.0285883119847571,0.882528825409227,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785105389981276,0.0094344924341014
Q9CZ04-2,Cops7a,-0.0581683119847618,0.882091659881165,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785105389981276,0.0094344924341014
Q8BU33,Ilvbl,0.0938473546819098,0.8819254658517118,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785105389981276,0.0094344924341014
P62717,Rpl18a,0.0289100213485777,0.8817050503627805,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785105389981276,0.0094344924341014
Q505D1,Ankrd28,0.091911021348578,0.8807620190819505,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785105389981276,0.0094344924341014
Q8BIE6-2,Frmd4a,-0.0555689786514239,0.8827323946071179,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785105389981276,0.0094344924341014
Q9CR16,Ppid,-0.016078645318089,0.8798645772552176,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785105389981276,0.0094344924341014
Q9CZD3,Gars,-0.0659666453180927,0.8787353510761428,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785105389981276,0.0094344924341014
Q08879,Fbln1,-0.0420596453180879,0.879908084390544,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785105389981276,0.0094344924341014
Q5H8C4,Vps13a,-0.0662873119847544,0.8825575959047758,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785105389981276,0.0094344924341014
P08556,Nras,0.046407354681909,0.8809079300352985,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785105389981276,0.0094344924341014
E9QLZ1,Tsc22d1,-0.1584916453180849,0.8828413160118109,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785105389981276,0.0094344924341014
E9Q1U2,Synpo2,0.1021336880152441,0.8820204566145493,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785105389981276,0.0094344924341014
E9PXF0,Pcdh17,-0.2296139786514235,0.8833348224055201,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785105389981276,0.0094344924341014
Q9DCJ9,Npl,0.110417354681906,0.8797430157572989,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785105389981276,0.0094344924341014
Q9WV98,Timm9,-0.0389556453180883,0.8822232760290022,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785105389981276,0.0094344924341014
Q61578,Fdxr,0.0523483546819072,0.8833015280752186,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785105389981276,0.0094344924341014
Q60930,Vdac2,0.0095766880152421,0.8791367679102932,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785105389981276,0.0094344924341014
Q9JLN9,Mtor,0.0399316880152404,0.8830867767237617,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785105389981276,0.0094344924341014
P20491,Fcer1g,-0.1125609786514232,0.8831888251419359,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785105389981276,0.0094344924341014
Q8C078-5,Camkk2,-0.0157146453180896,0.8863907205984969,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785816479073688,0.0094029331574175
Q14C51,Ptcd3,-0.1567029786514231,0.884980308613513,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785816479073688,0.0094029331574175
Q91V36,Nrbp2,0.0553330213485754,0.8838805963496612,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785816479073688,0.0094029331574175
Q8C015,Pak7,0.035386354681913,0.8868424953186267,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785816479073688,0.0094029331574175
Q8JZK9,Hmgcs1,0.0948443546819071,0.8875589127056134,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785816479073688,0.0094029331574175
Q3TDD9,Ppp1r21,-0.0237506453180875,0.8878976965043874,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785816479073688,0.0094029331574175
Q8R3Q6,Ccdc58,0.0802770213485768,0.8843371031127638,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785816479073688,0.0094029331574175
S4R1M9,Osbpl10,-0.0396416453180883,0.8869821496185061,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785816479073688,0.0094029331574175
Q76LV0,Gpx4,0.0407833546819134,0.8840930385521755,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785816479073688,0.0094029331574175
P48722,Hspa4l,-0.0098083119847558,0.8857570032274334,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785816479073688,0.0094029331574175
Q91WM6,Eva1a,0.0374013546819096,0.8856357130129479,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785816479073688,0.0094029331574175
P09055-2,Itgb1,-0.0472463119847557,0.8862604494965454,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785816479073688,0.0094029331574175
S4R1C4,Atp2b2,0.0499586880152405,0.8863772194232462,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785816479073688,0.0094029331574175
Q9D8W5,Psmd12,0.0746693546819123,0.8877765578104235,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785816479073688,0.0094029331574175
Q8C9W3,Adamts2,-0.1008556453180915,0.8852101147355109,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785816479073688,0.0094029331574175
Q8BXV2,Bri3bp,-0.1038823119847549,0.8878376279015152,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785816479073688,0.0094029331574175
Q8R0Y8,Slc25a42,0.0827496880152445,0.8870962916041332,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785816479073688,0.0094029331574175
P61963,Dcaf7,-0.0615316453180909,0.8866347294823138,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785816479073688,0.0094029331574175
O35607,Bmpr2,-0.0985423119847546,0.8871028106918972,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9785816479073688,0.0094029331574175
Q9JJK2,Lancl2,-0.0637149786514257,0.8882661426986831,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9787267309447232,0.0093385500859128
Q8R001,Mapre2,-0.0477299786514286,0.8888222859620802,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9788176146765994,0.0092982237419756
Q6PAL8,Dennd5a,0.0491810213485761,0.8887781888452225,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9788176146765994,0.0092982237419756
Q9DCS3,Mecr,0.0499873546819085,0.8891181922728194,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9788826554777738,0.0092693665553167
Q923Z0,Gprc5b,-0.0716979786514233,0.8896700370075843,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.978968653608186,0.0092312140017059
G3X8Y3,Naa15,0.0559380213485782,0.8894969639787249,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.978968653608186,0.0092312140017059
D3Z4T1,Celf5,-0.1279779786514252,0.8902380220462742,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9793329105981504,0.0090696507313166
P20152,Vim,-0.0236636453180931,0.8909157695682821,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9794130202070168,0.009034126817214
E9QM73,Wnk2,0.0399786880152426,0.8913278180537136,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9794130202070168,0.009034126817214
Q8CC35,Synpo,0.017735354681907,0.8914957130459223,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9794130202070168,0.009034126817214
P55144-2,Tyro3,-0.0968716453180906,0.8908198801181311,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9794130202070168,0.009034126817214
Q9CXJ4,Abcb8,-0.0406683119847572,0.8914223090250744,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9794130202070168,0.009034126817214
P80316,Cct5,-0.0182293119847596,0.8921917047311323,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.979656832001533,0.0089260284587929
